City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,ambulu,-8.345,113.6058,75.72,88,100,2.95,ID,1668882630
366,chara,56.9064,118.2631,0.07,88,100,0.87,RU,1668882630
367,uaua,-9.8414,-39.4817,86.9,41,96,6.73,BR,1668882632
368,mulchen,-37.7167,-72.2333,69.66,27,100,8.88,CL,1668882633
369,erzin,36.9559,36.2,62.01,65,0,3.11,TR,1668882633
370,baturaden,-7.3,109.2167,64.78,95,57,2.82,ID,1668882634
371,celestun,20.8667,-90.4,81.28,70,94,5.97,MX,1668882634
372,amuntai,-2.4177,115.2494,73.99,99,100,0.51,ID,1668882635
373,aldan,58.6031,125.3894,-3.33,99,100,5.55,RU,1668882635
374,yerbogachen,61.2767,108.0108,-4.2,99,99,4.94,RU,1668882636
375,pestretsy,55.7531,49.6545,14.14,93,6,5.95,RU,1668882636
376,ayan,56.45,138.1667,23.27,90,100,10.42,RU,1668882637
377,scottsbluff,41.8666,-103.6672,37.63,25,0,13.8,US,1668882637
378,dzerzhinskoye,56.8344,95.2283,16.09,80,100,5.44,RU,1668882638
379,usinsk,65.9939,57.5281,24.01,96,100,15.68,RU,1668882638
380,tomatlan,19.9333,-105.25,87.22,52,46,6.02,MX,1668882639
381,mabaruma,8.2,-59.7833,82.71,73,42,4.92,GY,1668882639
382,imbituba,-28.24,-48.6703,73.92,66,0,17.76,BR,1668882640
383,san cristobal,7.7669,-72.225,77.18,60,26,5.19,VE,1668882641
384,aksay,47.26,39.87,57.42,86,100,15.99,RU,1668882641
385,nuuk,64.1835,-51.7216,29.01,93,20,4.61,GL,1668882641
386,mitu,1.1983,-70.1733,83.17,73,89,3.53,CO,1668882642
387,touros,-5.1989,-35.4608,81.72,69,89,13.89,BR,1668882642
388,tupik,54.4253,119.9327,7.5,89,100,8.01,RU,1668882643
389,caucasia,7.9865,-75.1935,87.66,64,78,4.88,CO,1668882643
390,daru,-9.0763,143.2092,81.0,85,64,9.01,PG,1668882644
391,san juan,-31.5375,-68.5364,92.43,26,0,7.02,AR,1668882644
392,constitucion,-35.3333,-72.4167,64.06,62,100,22.88,CL,1668882644
393,lavrentiya,65.5833,-171.0,22.73,89,100,4.99,RU,1668882645
394,upernavik,72.7868,-56.1549,13.51,87,100,12.15,GL,1668882645
395,verkhnyaya inta,65.9811,60.3094,20.12,95,100,15.7,RU,1668882646
396,los banos,14.1667,121.1833,75.79,94,100,2.46,PH,1668882406
397,aktash,50.3,87.7333,4.48,88,100,5.12,RU,1668882646
398,booue,-0.0921,11.9385,74.05,94,96,3.56,GA,1668882647
399,kalabo,-14.97,22.6814,82.6,27,15,5.1,ZM,1668882647
400,westport,41.1415,-73.3579,41.43,47,0,13.8,US,1668882472
401,ust-tsilma,65.441,52.1498,26.24,91,100,13.38,RU,1668882648
402,faya,18.3851,42.4509,60.91,64,18,3.27,SA,1668882648
403,smithers,54.7804,-127.1743,14.32,79,100,6.91,CA,1668882635
404,moroni,-11.7022,43.2551,77.2,80,1,4.43,KM,1668882649
405,kidal,18.4411,1.4078,80.11,12,100,5.95,ML,1668882371
406,lata,40.1629,-8.3327,54.07,92,100,2.82,PT,1668882650
407,nagram,26.6167,81.1333,64.51,45,0,3.42,IN,1668882650
408,bulancak,40.9372,38.2291,58.82,72,0,2.3,TR,1668882650
409,presidencia roque saenz pena,-26.7852,-60.4388,102.36,14,99,8.32,AR,1668882651
410,kungurtug,50.5994,97.5228,-0.08,94,100,1.41,RU,1668882651
411,cincu,45.9167,24.8,43.99,89,100,6.71,RO,1668882651
412,paamiut,61.994,-49.6678,24.15,81,54,8.97,GL,1668882652
413,ondangwa,-17.9167,15.95,89.6,19,89,3.44,NA,1668882652
414,mandera,3.9366,41.867,91.49,29,100,11.99,KE,1668882653
415,juruti,-2.1522,-56.0922,97.25,31,53,2.51,BR,1668882653
416,fereydun kenar,36.6864,52.5225,63.45,74,4,2.98,IR,1668882654
417,popondetta,-8.7537,148.2534,73.78,96,60,2.66,PG,1668882654
418,shu,43.5983,73.7614,41.36,92,9,8.99,KZ,1668882654
419,muros,42.7762,-9.0603,54.09,95,100,6.2,ES,1668882593
420,moranbah,-22.0016,148.0466,74.01,82,7,14.88,AU,1668882655
421,chilca,-12.5211,-76.7372,65.95,79,96,6.87,PE,1668882655
422,qasigiannguit,68.8193,-51.1922,12.38,82,99,1.9,GL,1668882656
423,briceni,48.3572,27.7036,30.63,81,100,5.68,MD,1668882656
424,bluefield,37.2698,-81.2223,41.31,40,0,13.8,US,1668882656
425,loncoche,-39.3667,-72.6333,64.94,42,100,8.01,CL,1668882657
426,santa pola,38.1917,-0.5658,60.26,42,20,8.99,ES,1668882657
427,spencer,43.1414,-95.1444,21.31,67,40,21.85,US,1668882657
428,kavieng,-2.5744,150.7967,82.09,69,88,10.47,PG,1668882658
429,baruun-urt,46.6806,113.2792,7.97,75,0,7.2,MN,1668882658
430,almaznyy,48.0448,40.045,51.37,94,98,14.16,RU,1668882659
431,pemba,-12.974,40.5178,78.67,79,1,14.12,MZ,1668882659
432,beringovskiy,63.05,179.3167,11.21,83,100,16.55,RU,1668882659
433,huanren,41.2647,125.3667,43.29,92,66,2.95,CN,1668882660
434,kamaishi,39.2667,141.8833,45.73,74,47,6.46,JP,1668882660
435,paraguacu paulista,-22.4128,-50.5758,90.07,31,0,2.55,BR,1668882660
436,xining,36.6167,101.7667,33.62,42,3,2.64,CN,1668882661
437,lompoc,34.6391,-120.4579,72.84,36,0,1.01,US,1668882661
438,artyshta,54.1222,86.2909,19.8,90,100,13.73,RU,1668882662
439,gornopravdinsk,60.05,69.9,6.98,94,97,9.86,RU,1668882662
440,menongue,-14.6585,17.691,81.61,26,80,3.96,AO,1668882547
441,luang prabang,19.8856,102.1347,69.64,98,27,0.92,LA,1668882664
442,macusani,-14.0833,-70.4333,54.09,46,45,15.88,PE,1668882664
443,jasper,37.2001,-94.3502,40.05,41,20,12.66,US,1668882635
444,gisborne,-38.6533,178.0042,59.4,79,43,5.08,NZ,1668882453
445,zhigansk,66.7697,123.3711,-7.96,98,100,15.9,RU,1668882665
446,shenjiamen,29.9576,122.298,62.1,89,19,15.12,CN,1668882666
447,chimbote,-9.0853,-78.5783,68.29,72,87,8.66,PE,1668882666
448,richards bay,-28.783,32.0377,67.68,88,100,22.35,ZA,1668882667
449,sembakung,3.8167,117.25,73.22,99,98,1.39,ID,1668882667
450,arvika,59.6553,12.5852,34.41,70,93,11.03,SE,1668882668
451,alakurtti,66.9672,30.3491,16.72,98,74,3.24,RU,1668882668
452,itoman,26.1247,127.6694,74.17,90,40,1.14,JP,1668882669
453,nalgonda,17.05,79.2667,65.35,55,100,6.8,IN,1668882670
454,carmelo,-33.9892,-58.2856,95.09,20,100,9.1,UY,1668882670
455,laguna,38.421,-121.4238,61.63,41,0,8.05,US,1668882671
456,meulaboh,4.1363,96.1285,75.79,90,100,4.54,ID,1668882671
457,xingtai,37.0631,114.4942,49.57,86,1,5.77,CN,1668882672
458,aswan,24.0934,32.907,70.65,23,0,10.74,EG,1668882673
459,raudeberg,61.9875,5.1352,35.96,57,6,4.79,NO,1668882674
460,takoradi,4.8845,-1.7554,80.08,78,15,9.13,GH,1668882674
461,palana,59.1167,159.9667,16.09,91,93,12.19,RU,1668882675
462,uthal,25.8072,66.6219,76.66,69,0,3.09,PK,1668882675
463,tecoanapa,16.5167,-98.75,84.11,66,52,7.87,MX,1668882676
464,hare bay,48.8499,-54.0148,36.75,61,96,9.55,CA,1668882676
465,golkoy,40.6875,37.6178,49.41,69,9,8.43,TR,1668882677
466,haines junction,60.7522,-137.5108,6.75,85,100,1.14,CA,1668882677
467,san patricio,28.017,-97.5169,49.84,85,100,20.62,US,1668882678
468,skibbereen,51.55,-9.2667,52.11,81,0,17.16,IE,1668882678
469,elmira,42.0898,-76.8077,33.21,56,75,16.11,US,1668882679
470,acari,-15.4311,-74.6158,78.48,48,19,11.32,PE,1668882680
471,saint andrews,34.0454,-81.1293,62.69,37,40,12.66,US,1668882680
472,sao miguel do araguaia,-13.275,-50.1628,85.03,57,100,5.14,BR,1668882681
473,estancia,-11.2683,-37.4383,82.38,62,61,9.93,BR,1668882681
474,vanimo,-2.6741,141.3028,78.91,86,94,4.05,PG,1668882682
475,gaimersheim,48.807,11.368,35.76,87,75,4.61,DE,1668882682
476,altay,47.8667,88.1167,21.96,94,100,3.06,CN,1668882683
477,karaidel,55.8337,56.9069,12.76,80,7,6.71,RU,1668882683
478,pendleton,45.6721,-118.7886,39.58,91,75,0.0,US,1668882684
479,meadow lake,34.8014,-106.5436,40.8,53,78,3.2,US,1668882684
480,kuntaur,13.6667,-14.8833,82.31,10,100,1.9,GM,1668882685
481,conyers,33.6676,-84.0177,54.36,47,0,5.75,US,1668882686
482,norwich,52.6278,1.2983,42.93,84,0,2.3,GB,1668882687
483,kirakira,-10.4544,161.9205,79.83,82,100,2.98,SB,1668882687
484,balabac,7.9868,117.0645,79.68,81,100,4.12,PH,1668882688
485,umea,63.8284,20.2597,28.33,93,100,6.91,SE,1668882689
486,sambava,-14.2667,50.1667,73.11,79,0,1.99,MG,1668882690
487,obo,5.3998,26.4869,72.9,66,100,2.75,CF,1668882690
488,leh,34.1667,77.5833,23.11,94,100,4.0,IN,1668882691
489,taitung,22.7583,121.1444,75.42,87,99,6.55,TW,1668882692
490,srednekolymsk,67.45,153.6833,-21.12,95,77,10.29,RU,1668882692
491,gazimurskiy zavod,51.5461,118.3266,10.69,94,100,5.99,RU,1668882693
492,berck,50.4,1.6,51.78,76,75,12.66,FR,1668882694
493,pahrump,36.2083,-115.9839,49.44,22,0,3.0,US,1668882690
494,sarangpur,23.5667,76.4667,61.45,45,0,5.35,IN,1668882695
495,igrim,63.1906,64.4162,12.87,93,99,5.77,RU,1668882696
496,linares,-35.85,-71.6,82.45,17,80,10.49,CL,1668882696
497,shatrovo,56.5167,64.6333,2.08,98,85,5.7,RU,1668882697
498,fort nelson,58.8053,-122.7002,24.04,66,100,1.43,CA,1668882649
499,merauke,-8.4667,140.3333,79.59,90,100,10.54,ID,1668882698
500,quirinopolis,-18.4483,-50.4517,84.74,43,97,9.55,BR,1668882698
501,san quintin,30.4833,-115.95,65.61,42,0,6.11,MX,1668882699
502,newport,51.5877,-2.9984,48.74,83,100,8.03,GB,1668882572
503,winfield,37.2398,-96.9956,41.5,37,0,11.5,US,1668882700
504,boa vista,2.8197,-60.6733,89.58,51,75,8.05,BR,1668882647
505,isla vista,34.4133,-119.861,73.99,36,0,3.44,US,1668882700
506,furano,43.2818,142.4743,27.59,97,41,4.07,JP,1668882701
507,kentau,43.5206,68.5094,48.02,93,100,5.39,KZ,1668882701
508,riviere-au-renard,48.9957,-64.3971,26.89,70,99,9.22,CA,1668882702
509,melfi,40.9965,15.6514,59.49,87,100,7.27,IT,1668882702
510,shepsi,44.0361,39.1489,62.62,70,100,14.36,RU,1668882703
511,goryachiy klyuch,44.6308,39.13,58.62,66,99,18.57,RU,1668882703
512,kununurra,-15.7667,128.7333,80.58,89,100,0.0,AU,1668882704
513,gat,31.61,34.7642,69.4,41,0,8.79,IL,1668882704
514,wageningen,51.9667,5.6667,35.94,82,0,3.44,NL,1668882705
515,lagoa,39.05,-27.9833,64.04,90,79,20.22,PT,1668882705
516,san andres,12.5847,-81.7006,75.22,100,40,16.11,CO,1668882705
517,biak,-0.9131,122.8766,75.69,87,100,3.09,ID,1668882706
518,ternate,0.8,127.4,81.32,77,91,2.8,ID,1668882706
519,porto velho,-8.7619,-63.9039,91.45,52,40,4.61,BR,1668882567
520,maarianhamina,60.0973,19.9348,31.86,80,100,9.22,AX,1668882613
521,saint-paul,-21.0096,55.2707,75.31,76,28,4.52,RE,1668882707
522,gambela,8.25,34.5833,78.3,61,100,2.04,ET,1668882708
523,frome,51.2283,-2.3221,45.63,93,100,4.34,GB,1668882708
524,vila franca do campo,37.7167,-25.4333,65.19,82,14,5.82,PT,1668882709
525,nisia floresta,-6.0911,-35.2086,86.81,64,93,11.61,BR,1668882709
526,praia da vitoria,38.7333,-27.0667,65.75,88,20,7.74,PT,1668882709
527,iwanai,42.9744,140.5089,39.69,91,100,5.39,JP,1668882710
528,okhotsk,59.3833,143.3,2.43,74,93,8.37,RU,1668882710
529,antofagasta,-23.65,-70.4,69.08,72,10,8.7,CL,1668882710
530,yabrud,33.9674,36.6574,49.93,64,0,1.54,SY,1668882711
531,magole,-6.3667,37.3667,73.47,84,100,3.47,TZ,1668882711
532,keuruu,62.2667,24.7,26.78,92,7,5.82,FI,1668882712
533,hede,33.7681,120.2517,58.33,94,100,4.79,CN,1668882712
534,vila,42.0304,-8.1588,41.88,94,100,3.38,PT,1668882712
535,riyadh,24.6877,46.7219,69.94,46,2,14.18,SA,1668882713
536,vila velha,-20.3297,-40.2925,76.95,67,20,18.41,BR,1668882713
537,pandan,14.0453,124.1694,78.24,89,100,7.27,PH,1668882713
538,garden city,42.3256,-83.331,30.88,51,100,27.63,US,1668882622
539,santa cruz,-17.8,-63.1667,95.05,49,20,19.57,BO,1668882605
540,khasan,42.4308,130.6434,50.29,80,100,13.31,RU,1668882714
541,yinchuan,38.4681,106.2731,41.72,28,0,4.9,CN,1668882714
542,srandakan,-7.9386,110.2506,75.78,89,20,3.4,ID,1668882715
543,shar,49.5886,81.0453,28.8,74,100,10.2,KZ,1668882715
544,sakakah,29.9697,40.2064,60.37,54,0,9.53,SA,1668882716
545,bure,10.7,37.0667,58.39,77,17,5.39,ET,1668882716
546,luohe,33.5717,114.0353,51.93,86,0,4.65,CN,1668882716
547,cozumel,20.5083,-86.9458,86.07,74,75,11.5,MX,1668882717
548,saint pete beach,27.7253,-82.7412,75.16,56,92,4.0,US,1668882626
549,cedar rapids,42.0083,-91.6441,26.1,69,100,23.02,US,1668882664
550,abu zabad,12.35,29.25,74.39,17,36,11.83,SD,1668882717
551,batagay,67.6333,134.6333,-22.83,97,100,2.1,RU,1668882718
552,rio gallegos,-51.6226,-69.2181,59.05,26,40,32.21,AR,1668882718
553,husavik,66.0449,-17.3389,43.48,74,79,22.93,IS,1668882719
554,cabra,37.4725,-4.4421,49.82,61,88,5.28,ES,1668882719
555,kembe,4.6228,21.8865,74.95,67,99,2.8,CF,1668882719
556,rocha,-34.4833,-54.3333,85.95,44,9,12.08,UY,1668882720
557,todos santos,23.45,-110.2167,81.05,60,86,6.98,MX,1668882720
558,buta,2.7858,24.73,74.03,84,100,2.17,CD,1668882721
559,vung tau,10.346,107.0843,75.74,87,100,5.68,VN,1668882721
560,boyolangu,-8.1181,111.8935,75.15,89,59,3.67,ID,1668882722
561,nyurba,63.2842,118.3319,-0.62,95,97,7.56,RU,1668882722
562,colares,38.7992,-9.4469,61.75,78,20,10.0,PT,1668882723
563,narsaq,60.9167,-46.05,26.82,77,100,6.98,GL,1668882723
564,dillon,34.4166,-79.3712,63.25,34,100,9.13,US,1668882724
565,thanh hoa,19.8,105.7667,72.77,91,100,4.32,VN,1668882724
566,coquimbo,-29.9533,-71.3436,65.93,68,75,8.05,CL,1668882725
567,benjamin constant,-4.3831,-70.0311,89.73,70,40,5.75,BR,1668882726
