City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,bowen,-20.0167,148.2333,77.14,62,0,15.73,AU,1667859692
366,maldonado,-34.6667,-54.9167,64.22,73,0,12.21,UY,1667859693
367,fukue,32.6881,128.8419,63.81,54,0,12.93,JP,1667859693
368,chokurdakh,70.6333,147.9167,-11.67,94,83,13.09,RU,1667859694
369,srednekolymsk,67.45,153.6833,-14.04,100,94,5.86,RU,1667859695
370,klaksvik,62.2266,-6.589,49.12,91,98,32.79,FO,1667859696
371,makat,47.6469,53.3463,33.04,77,10,4.9,KZ,1667859696
372,nemuro,43.3236,145.575,44.13,66,100,4.38,JP,1667859696
373,sitka,57.0531,-135.33,37.29,25,0,8.05,US,1667859697
374,asau,46.4333,26.4,42.28,78,92,3.56,RO,1667859697
375,vernon,50.2581,-119.2691,25.41,81,100,3.44,CA,1667859698
376,qasigiannguit,68.8193,-51.1922,-5.04,89,13,5.59,GL,1667859698
377,bisira,8.5196,-81.7115,61.32,98,100,2.1,PA,1667859698
378,sechura,-5.5569,-80.8222,73.67,61,25,18.48,PE,1667859699
379,bagdarin,54.4333,113.6,20.12,93,100,1.12,RU,1667859699
380,avarua,-21.2078,-159.775,75.25,73,75,9.22,CK,1667859700
381,vila franca do campo,37.7167,-25.4333,63.19,86,100,6.67,PT,1667859701
382,hamilton,39.1834,-84.5333,64.72,26,0,8.05,US,1667859701
383,sabzevar,36.2126,57.6819,42.08,75,40,9.22,IR,1667859702
384,gat,31.61,34.7642,68.68,100,1,4.94,IL,1667859691
385,fairbanks,64.8378,-147.7164,19.81,69,0,3.44,US,1667859604
386,karratha,-20.7377,116.8463,65.93,63,1,14.85,AU,1667859703
387,humaita,-7.5061,-63.0208,89.06,40,84,1.66,BR,1667859703
388,vanavara,60.34,102.2797,20.23,91,100,10.29,RU,1667859704
389,matara,5.9485,80.5353,75.99,87,100,1.72,LK,1667859704
390,bud,39.447,-86.1758,61.32,30,43,8.23,US,1667859705
391,okaihau,-35.3167,173.7833,61.52,95,100,8.77,NZ,1667859706
392,luena,-11.7833,19.9167,63.61,98,100,4.09,AO,1667859706
393,skjervoy,70.0311,20.9714,41.0,72,58,15.43,NO,1667859706
394,asansol,23.6833,86.9833,69.3,63,14,3.53,IN,1667859707
395,bulnes,-36.7423,-72.2985,81.36,26,58,11.27,CL,1667859707
396,mocuba,-16.8392,36.9856,74.03,86,7,3.27,MZ,1667859708
397,calama,-22.4667,-68.9333,72.09,9,0,27.63,CL,1667859708
398,anadyr,64.75,177.4833,28.9,92,75,15.66,RU,1667859709
399,la ronge,55.1001,-105.2842,10.65,72,75,8.05,CA,1667859709
400,rundu,-17.9333,19.7667,77.04,46,100,6.51,NA,1667859710
401,vuktyl,63.8567,57.3094,27.72,96,100,7.92,RU,1667859710
402,lompoc,34.6391,-120.4579,61.52,90,100,6.91,US,1667859711
403,kihei,20.785,-156.4656,87.82,66,20,20.71,US,1667859711
404,tres arroyos,-38.3739,-60.2798,78.76,23,36,11.99,AR,1667859711
405,lorengau,-2.0226,147.2712,84.09,71,95,4.27,PG,1667859712
406,chaihe,44.7667,129.7,25.41,79,4,5.3,CN,1667859712
407,praia da vitoria,38.7333,-27.0667,61.75,82,40,13.09,PT,1667859712
408,dali,25.7,100.1833,46.18,82,0,1.77,CN,1667859713
409,wamba,8.9333,8.6,74.73,41,22,3.31,NG,1667859713
410,oussouye,12.485,-16.5469,78.89,55,100,6.2,SN,1667859713
411,ocampo,21.65,-101.5,71.87,17,0,10.87,MX,1667859714
412,brasilia,-15.7797,-47.9297,77.92,53,40,8.05,BR,1667859502
413,zemio,5.0314,25.1361,69.15,95,95,1.19,CF,1667859714
414,teya,60.3778,92.6267,19.92,94,99,4.56,RU,1667859715
415,tumpat,6.1978,102.171,76.98,94,20,0.0,MY,1667859715
416,san patricio,28.017,-97.5169,84.92,64,0,12.39,US,1667859716
417,sioux lookout,50.1001,-91.917,30.27,80,100,4.61,CA,1667859716
418,loviisa,60.4566,26.2251,43.29,93,100,15.46,FI,1667859716
419,kaeo,-35.1,173.7833,64.33,95,100,17.38,NZ,1667859717
420,natal,-5.795,-35.2094,77.65,78,20,6.91,BR,1667859718
421,puerto ayacucho,5.6639,-67.6236,80.28,80,76,4.12,VE,1667859718
422,san ramon,37.7799,-121.978,62.17,54,20,12.66,US,1667859546
423,dauphin,51.1494,-100.0502,21.34,79,100,12.66,CA,1667859719
424,flinders,-34.5833,150.8552,70.38,71,23,5.01,AU,1667859720
425,dhone,15.4167,77.8833,68.43,78,2,4.83,IN,1667859720
426,kalmunai,7.4167,81.8167,76.05,88,100,6.6,LK,1667859721
427,khash,28.2211,61.2158,60.8,44,53,1.97,IR,1667859721
428,great yarmouth,52.6083,1.7305,58.44,79,100,23.42,GB,1667859722
429,el carrizo,24.0261,-106.8814,81.21,49,2,7.09,MX,1667859722
430,mineral wells,32.8085,-98.1128,80.8,67,0,5.75,US,1667859723
431,yazd,31.8972,54.3675,53.71,35,20,6.91,IR,1667859723
432,ambilobe,-13.2,49.05,72.52,72,92,6.33,MG,1667859724
433,turukhansk,65.8167,87.9833,16.41,95,100,11.95,RU,1667859724
434,posse,-14.0931,-46.3694,74.59,60,98,3.44,BR,1667859725
435,padampur,29.6833,73.6167,67.42,57,4,8.3,IN,1667859725
436,changqing,36.5575,116.7272,46.65,51,2,3.74,CN,1667859725
437,kropotkin,45.4375,40.5756,40.15,72,100,15.75,RU,1667859726
438,grand falls,47.0461,-67.7418,51.64,59,10,17.05,CA,1667859726
439,hirara,24.8,125.2833,71.87,100,75,10.36,JP,1667859727
440,kidal,18.4411,1.4078,75.72,15,100,10.92,ML,1667859728
441,mehamn,71.0357,27.8492,35.51,93,75,4.61,NO,1667859728
442,torrington,41.8007,-73.1212,71.58,40,4,9.71,US,1667859623
443,larap,14.299,122.6504,79.0,88,100,7.78,PH,1667859729
444,utiel,39.5667,-1.2,51.1,70,28,1.43,ES,1667859730
445,mungwi,-10.1732,31.3694,66.69,71,100,3.22,ZM,1667859730
446,gwembe,-16.4975,27.6069,66.09,79,100,0.65,ZM,1667859731
447,nizhniy ingash,56.2,96.53,24.21,87,87,6.4,RU,1667859681
448,achinsk,56.2694,90.4993,23.7,98,98,4.29,RU,1667859731
449,miles city,46.4083,-105.8406,38.37,44,0,11.5,US,1667859732
450,launceston,-41.45,147.1667,67.33,68,21,5.75,AU,1667859732
451,pandan niog,6.2282,120.5631,81.9,78,100,2.71,PH,1667859732
452,takanabe,32.1333,131.5,55.29,79,10,4.09,JP,1667859733
453,linxia,35.6003,103.2064,41.79,78,13,2.59,CN,1667859733
454,noumea,-22.2763,166.4572,78.01,99,91,13.44,NC,1667859734
455,oktyabrskoye,43.0645,44.7417,26.74,93,9,0.0,RU,1667859734
456,umarkhed,19.6,77.7,67.21,63,11,1.74,IN,1667859735
457,digby,44.6169,-65.7655,58.59,78,42,19.89,CA,1667859736
458,hope,33.6671,-93.5916,73.08,90,85,8.57,US,1667859736
459,aguimes,27.9054,-15.4461,68.63,80,20,10.0,ES,1667859737
460,bantou,26.2151,117.4893,60.42,96,58,2.62,CN,1667859737
461,egvekinot,66.3167,-179.1667,19.0,91,100,13.27,RU,1667859738
462,nipawin,53.3668,-104.0009,12.24,79,0,17.27,CA,1667859738
463,la libertad,-2.2333,-80.9,69.46,83,100,9.22,EC,1667859739
464,morros,-9.4467,-46.3003,75.15,79,100,1.68,BR,1667859739
465,san cristobal,7.7669,-72.225,75.38,87,92,3.51,VE,1667859740
466,vardo,70.3705,31.1107,33.78,86,100,3.44,NO,1667859740
467,sambava,-14.2667,50.1667,71.44,86,77,7.94,MG,1667859741
468,luau,-10.7073,22.2247,63.99,97,100,3.15,AO,1667859741
469,naryan-mar,67.6713,53.087,32.83,98,100,12.44,RU,1667859741
470,neryungri,56.6709,124.6491,-0.2,96,96,3.44,RU,1667859742
471,bridgetown,13.1,-59.6167,82.89,78,75,18.41,BB,1667859632
472,norman wells,65.282,-126.8329,6.84,78,0,5.75,CA,1667859743
473,kudahuvadhoo,2.6708,72.8944,80.89,75,17,9.95,MV,1667859743
474,kondinskoye,59.6481,67.41,16.54,98,69,7.63,RU,1667859744
475,melito di porto salvo,37.9222,15.7714,64.78,77,30,6.91,IT,1667859744
476,roald,62.5833,6.1333,46.76,81,40,8.05,NO,1667859745
477,saint-pierre,-21.3393,55.4781,71.28,73,0,6.91,RE,1667859745
478,pauini,-7.7136,-66.9764,90.27,34,15,1.14,BR,1667859746
479,daru,-9.0763,143.2092,78.96,88,100,5.3,PG,1667859746
480,coihaique,-45.5752,-72.0662,61.41,82,75,8.05,CL,1667859747
481,harper,4.375,-7.7169,78.94,83,97,7.85,LR,1667859747
482,burns lake,54.2331,-125.7533,8.02,49,100,13.51,CA,1667859748
483,esperance,-33.8667,121.9,57.04,82,100,15.19,AU,1667859748
484,manicore,-5.8092,-61.3003,80.35,74,100,7.49,BR,1667859748
485,okato,-39.2,173.8833,60.69,60,32,4.88,NZ,1667859749
486,pangnirtung,66.1451,-65.7125,14.0,52,20,5.75,CA,1667859749
487,moron,-34.6534,-58.6198,74.05,72,0,11.52,AR,1667859750
488,magan,39.9683,-3.931,61.32,51,100,5.12,ES,1667859750
489,sawakin,19.1059,37.3321,82.87,76,3,5.59,SD,1667859751
490,blind river,46.1834,-82.9582,42.91,69,58,15.9,CA,1667859751
491,neiafu,-18.65,-173.9833,81.28,65,20,10.36,TO,1667859752
492,adrar,20.5022,-10.0711,78.51,15,0,8.75,MR,1667859752
493,moindou,-21.6924,165.677,78.03,77,93,11.79,NC,1667859753
494,salisbury,51.0693,-1.7957,60.03,79,100,29.93,GB,1667859753
495,dingle,10.9995,122.6711,76.06,92,59,5.48,PH,1667859754
496,atbasar,51.8,68.3333,23.36,96,86,5.86,KZ,1667859754
497,cervo,43.6702,-7.4101,57.96,67,82,19.37,ES,1667859754
498,tigil,57.8,158.6667,16.41,96,100,5.5,RU,1667859755
499,sobolevo,54.4299,31.8996,41.59,93,100,11.68,RU,1667859755
500,karpathos,35.507,27.2132,64.36,88,2,18.41,GR,1667859756
501,qaqortoq,60.7167,-46.0333,23.63,91,100,5.59,GL,1667859756
502,oranjemund,-28.55,16.4333,60.46,89,8,8.34,NA,1667859757
503,florianopolis,-27.6146,-48.5012,63.63,70,20,12.66,BR,1667859549
504,nakambala,-15.8324,27.7799,69.1,83,100,1.97,ZM,1667859757
505,madanapalle,13.55,78.5,64.18,91,13,2.15,IN,1667859758
506,togur,58.3631,82.8265,20.64,98,100,3.09,RU,1667859758
507,takoradi,4.8845,-1.7554,79.47,83,67,6.98,GH,1667859758
508,lebyazhye,55.2689,66.4947,26.4,96,100,2.46,RU,1667859759
509,frolovo,49.7713,43.6622,36.39,68,100,5.75,RU,1667859759
510,mont-dore,-22.2833,166.5833,78.01,99,95,10.63,NC,1667859760
511,meadow lake,34.8014,-106.5436,68.79,21,37,14.03,US,1667859760
512,lakshettipet,18.8667,79.2167,68.56,65,5,1.59,IN,1667859761
513,morant bay,17.8815,-76.4093,83.82,74,44,1.79,JM,1667859762
514,tessalit,20.1986,1.0114,75.06,13,32,9.46,ML,1667859762
515,sommerda,51.15,11.1,54.01,88,98,8.3,DE,1667859763
516,paralimni,35.0375,33.9833,61.29,74,76,6.31,CY,1667859763
517,yerbogachen,61.2767,108.0108,19.89,95,100,7.0,RU,1667859764
518,la grande,45.3246,-118.0877,43.74,50,63,8.7,US,1667859764
519,mersing,2.4312,103.8405,75.11,94,40,4.61,MY,1667859764
520,atar,20.5169,-13.0499,80.92,15,0,2.77,MR,1667859765
521,santiago del estero,-27.7951,-64.2615,91.04,22,84,12.88,AR,1667859689
522,agadez,19.75,10.25,69.06,20,0,10.31,NE,1667859765
523,nieuwkoop,52.1508,4.7764,58.06,79,0,17.27,NL,1667859766
524,walvis bay,-22.9575,14.5053,60.1,85,47,4.83,NA,1667859766
525,miyako,39.6367,141.9525,50.34,78,72,4.92,JP,1667859766
526,bandarbeyla,9.4942,50.8122,77.92,74,1,4.56,SO,1667859767
527,yeppoon,-23.1333,150.7333,71.38,71,30,12.88,AU,1667859767
528,nosy varika,-20.5833,48.5333,70.66,86,74,7.29,MG,1667859768
529,adamas,36.7333,24.4333,64.83,65,7,20.04,GR,1667859769
530,pisco,-13.7,-76.2167,68.05,68,0,12.66,PE,1667859769
531,margate,51.3813,1.3862,59.31,76,100,7.0,GB,1667859769
532,tabas,33.5959,56.9244,61.02,31,0,6.91,IR,1667859770
533,belmonte,-15.8631,-38.8828,72.77,72,81,9.98,BR,1667859770
534,parga,39.2831,20.3964,63.59,67,6,3.36,GR,1667859771
535,cunha,-23.0744,-44.9597,54.88,98,100,3.18,BR,1667859771
536,njombe,-9.3333,34.7667,56.23,82,71,8.52,TZ,1667859488
537,limbang,4.75,115.0,75.31,98,95,2.13,MY,1667859772
538,cutervo,-6.379,-78.8157,61.68,58,42,2.42,PE,1667859772
539,damara,4.9608,18.7035,72.73,89,100,2.19,CF,1667859772
540,alofi,-19.0595,-169.9187,80.49,65,75,16.11,NU,1667859773
541,knysna,-34.0363,23.0471,60.87,73,61,4.81,ZA,1667859773
542,beringovskiy,63.05,179.3167,29.46,97,100,17.43,RU,1667859774
543,haikou,20.0458,110.3417,71.73,94,75,6.71,CN,1667859774
544,esil,51.9556,66.4042,24.98,97,90,5.14,KZ,1667859774
545,sawtell,-30.3833,153.1,68.18,82,75,11.5,AU,1667859775
546,oksfjord,70.2396,22.3479,39.38,83,81,4.59,NO,1667859775
547,aksarayskiy,46.7924,48.0119,35.1,78,55,6.29,RU,1667859775
548,dalvik,65.9702,-18.5286,40.93,96,100,5.59,IS,1667859776
549,jalu,29.0331,21.5482,64.9,69,37,9.95,LY,1667859776
550,koungou,-12.7336,45.2042,78.51,78,75,10.36,YT,1667859777
551,chute-aux-outardes,49.1168,-68.399,48.18,49,100,12.66,CA,1667859777
552,naliya,23.2667,68.8333,74.68,68,0,7.2,IN,1667859777
